Round: 1,Round: 2,Election,Round: 3,Round: 4,Round: 5,Round: 6,Round: 7,pyrankvote_winner,filename
"[{'candidate_5': ' 6215'}, {'candidate_2': ' 6146'}, {'candidate_4': ' 6032'}, {'candidate_1': ' 5822'}, {'candidate_3': ' 5518'}, {'candidate_6': ' 5472'}]","[{'candidate_5': ' 7253'}, {'candidate_4': ' 7138'}, {'candidate_2': ' 7137'}, {'candidate_1': ' 7108'}, {'candidate_3': ' 6569'}, {'candidate_6': '0'}]",election_01-22-2021_21-15-01_6cands_0.13noise.csv,"[{'candidate_4': ' 9035'}, {'candidate_5': ' 8933'}, {'candidate_1': ' 8769'}, {'candidate_2': ' 8468'}, {'candidate_3': '0'}, {'candidate_6': '0'}]","[{'candidate_4': '11972'}, {'candidate_5': '11761'}, {'candidate_1': '11472'}, {'candidate_2': '0'}, {'candidate_3': '0'}, {'candidate_6': '0'}]","[{'candidate_4': '17860'}, {'candidate_5': '17345'}, {'candidate_1': '0'}, {'candidate_2': '0'}, {'candidate_3': '0'}, {'candidate_6': '0'}]",,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-01_6cands_0.13noise.csv
"[{'candidate_2': ' 8418'}, {'candidate_1': ' 6919'}, {'candidate_3': ' 6766'}]","[{'candidate_2': '13280'}, {'candidate_1': ' 8823'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-02_3cands_0.21333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-02_3cands_0.21333333333333335noise.csv
"[{'candidate_2': '13398'}, {'candidate_1': '11068'}, {'candidate_3': '10129'}]","[{'candidate_2': '18895'}, {'candidate_1': '15700'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-02_3cands_0.2333333333333333noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-02_3cands_0.2333333333333333noise.csv
"[{'candidate_3': '15305'}, {'candidate_2': '13755'}, {'candidate_1': ' 9761'}]","[{'candidate_3': '21297'}, {'candidate_2': '17524'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-02_3cands_0.27666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-02_3cands_0.27666666666666667noise.csv
"[{'candidate_1': ' 1909'}, {'candidate_3': ' 1604'}, {'candidate_2': ' 1271'}]","[{'candidate_1': ' 2618'}, {'candidate_3': ' 2166'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-02_3cands_0.2866666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-02_3cands_0.2866666666666667noise.csv
"[{'candidate_4': ' 3380'}, {'candidate_3': ' 2968'}, {'candidate_1': ' 2910'}, {'candidate_2': ' 2257'}]","[{'candidate_4': ' 4353'}, {'candidate_3': ' 3602'}, {'candidate_1': ' 3560'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-02_4cands_0.2125noise.csv,"[{'candidate_4': ' 6183'}, {'candidate_3': ' 5332'}, {'candidate_1': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-02_4cands_0.2125noise.csv
"[{'candidate_2': '11665'}, {'candidate_3': ' 9461'}, {'candidate_5': ' 9336'}, {'candidate_1': ' 7992'}, {'candidate_4': ' 7933'}]","[{'candidate_2': '13178'}, {'candidate_3': '11784'}, {'candidate_5': '11454'}, {'candidate_1': ' 9971'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-02_5cands_0.128noise.csv,"[{'candidate_2': '17070'}, {'candidate_3': '15342'}, {'candidate_5': '13975'}, {'candidate_1': '0'}, {'candidate_4': '0'}]","[{'candidate_2': '23656'}, {'candidate_3': '22731'}, {'candidate_5': '0'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-02_5cands_0.128noise.csv
"[{'candidate_1': ' 1266'}, {'candidate_2': ' 1180'}, {'candidate_5': ' 1055'}, {'candidate_4': ' 1046'}, {'candidate_3': ' 1030'}]","[{'candidate_1': ' 1518'}, {'candidate_2': ' 1440'}, {'candidate_5': ' 1352'}, {'candidate_4': ' 1267'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-02_5cands_0.16799999999999998noise.csv,"[{'candidate_1': ' 1930'}, {'candidate_2': ' 1857'}, {'candidate_5': ' 1790'}, {'candidate_4': '0'}, {'candidate_3': '0'}]","[{'candidate_1': ' 2810'}, {'candidate_2': ' 2767'}, {'candidate_5': '0'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-02_5cands_0.16799999999999998noise.csv
"[{'candidate_1': ' 7481'}, {'candidate_5': ' 7036'}, {'candidate_4': ' 6949'}, {'candidate_2': ' 6612'}, {'candidate_3': ' 6257'}]","[{'candidate_1': ' 8827'}, {'candidate_5': ' 8697'}, {'candidate_2': ' 8488'}, {'candidate_4': ' 8323'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-02_5cands_0.192noise.csv,"[{'candidate_2': '11510'}, {'candidate_1': '11479'}, {'candidate_5': '11346'}, {'candidate_4': '0'}, {'candidate_3': '0'}]","[{'candidate_2': '17242'}, {'candidate_1': '17093'}, {'candidate_5': '0'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-02_5cands_0.192noise.csv
"[{'candidate_3': '545'}, {'candidate_2': '531'}, {'candidate_1': '363'}]","[{'candidate_2': '778'}, {'candidate_3': '661'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-03_3cands_0.17333333333333334noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-03_3cands_0.17333333333333334noise.csv
"[{'candidate_1': ' 9416'}, {'candidate_2': ' 8293'}, {'candidate_3': ' 7198'}]","[{'candidate_2': '13013'}, {'candidate_1': '11894'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-03_3cands_0.21noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-03_3cands_0.21noise.csv
"[{'candidate_2': '16435'}, {'candidate_3': '13179'}, {'candidate_1': ' 7772'}]","[{'candidate_2': '19363'}, {'candidate_3': '18023'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-03_3cands_0.27noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-03_3cands_0.27noise.csv
"[{'candidate_3': ' 7190'}, {'candidate_1': ' 6873'}, {'candidate_2': ' 3950'}]","[{'candidate_1': ' 9013'}, {'candidate_3': ' 9000'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-03_3cands_0.30333333333333334noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-03_3cands_0.30333333333333334noise.csv
"[{'candidate_3': '11149'}, {'candidate_2': ' 9588'}, {'candidate_1': ' 7830'}]","[{'candidate_2': '14533'}, {'candidate_3': '14034'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-03_3cands_0.3133333333333333noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-03_3cands_0.3133333333333333noise.csv
"[{'candidate_2': '11300'}, {'candidate_3': '10319'}, {'candidate_1': ' 8078'}, {'candidate_4': ' 8065'}]","[{'candidate_2': '13434'}, {'candidate_3': '12892'}, {'candidate_1': '11436'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-03_4cands_0.205noise.csv,"[{'candidate_2': '19153'}, {'candidate_3': '18609'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-03_4cands_0.205noise.csv
"[{'candidate_4': ' 2837'}, {'candidate_1': ' 2719'}, {'candidate_3': ' 2716'}, {'candidate_2': ' 2650'}, {'candidate_5': ' 2596'}, {'candidate_6': ' 2544'}]","[{'candidate_4': ' 3376'}, {'candidate_1': ' 3281'}, {'candidate_3': ' 3183'}, {'candidate_2': ' 3141'}, {'candidate_5': ' 3081'}, {'candidate_6': '0'}]",election_01-22-2021_21-15-03_6cands_0.14333333333333334noise.csv,"[{'candidate_4': ' 4177'}, {'candidate_3': ' 3998'}, {'candidate_1': ' 3952'}, {'candidate_2': ' 3935'}, {'candidate_5': '0'}, {'candidate_6': '0'}]","[{'candidate_4': ' 5455'}, {'candidate_3': ' 5420'}, {'candidate_1': ' 5187'}, {'candidate_2': '0'}, {'candidate_5': '0'}, {'candidate_6': '0'}]","[{'candidate_4': ' 8089'}, {'candidate_3': ' 7973'}, {'candidate_1': '0'}, {'candidate_2': '0'}, {'candidate_5': '0'}, {'candidate_6': '0'}]",,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-03_6cands_0.14333333333333334noise.csv
"[{'candidate_1': '15308'}, {'candidate_3': '14504'}, {'candidate_2': '10936'}]","[{'candidate_3': '20624'}, {'candidate_1': '20124'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-04_3cands_0.22noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-04_3cands_0.22noise.csv
"[{'candidate_2': ' 7018'}, {'candidate_3': ' 6842'}, {'candidate_1': ' 6615'}]","[{'candidate_2': '10357'}, {'candidate_3': '10118'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-04_3cands_0.26333333333333336noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-04_3cands_0.26333333333333336noise.csv
"[{'candidate_1': '13128'}, {'candidate_2': '11458'}, {'candidate_3': ' 5544'}]","[{'candidate_1': '15154'}, {'candidate_2': '14976'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-04_3cands_0.2833333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-04_3cands_0.2833333333333333noise.csv
"[{'candidate_1': '16861'}, {'candidate_2': '16578'}, {'candidate_3': '14895'}]","[{'candidate_1': '25219'}, {'candidate_2': '23115'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-04_3cands_0.3066666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-04_3cands_0.3066666666666667noise.csv
"[{'candidate_2': '11777'}, {'candidate_1': ' 9911'}, {'candidate_3': ' 9247'}]","[{'candidate_2': '16717'}, {'candidate_1': '14218'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-04_3cands_0.3233333333333333noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-04_3cands_0.3233333333333333noise.csv
"[{'candidate_1': ' 9355'}, {'candidate_2': ' 7473'}, {'candidate_3': ' 5084'}]","[{'candidate_1': '11615'}, {'candidate_2': '10297'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-04_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-04_3cands_0.33noise.csv
"[{'candidate_3': ' 4762'}, {'candidate_2': ' 4683'}, {'candidate_5': ' 4533'}, {'candidate_1': ' 4407'}, {'candidate_4': ' 4141'}]","[{'candidate_2': ' 5788'}, {'candidate_5': ' 5692'}, {'candidate_1': ' 5547'}, {'candidate_3': ' 5499'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-04_5cands_0.10800000000000001noise.csv,"[{'candidate_2': ' 7575'}, {'candidate_1': ' 7566'}, {'candidate_5': ' 7385'}, {'candidate_3': '0'}, {'candidate_4': '0'}]","[{'candidate_2': '11513'}, {'candidate_1': '11013'}, {'candidate_5': '0'}, {'candidate_3': '0'}, {'candidate_4': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-04_5cands_0.10800000000000001noise.csv
"[{'candidate_2': '13859'}, {'candidate_3': '10091'}, {'candidate_1': ' 5452'}]","[{'candidate_2': '17112'}, {'candidate_3': '12290'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-05_3cands_0.21666666666666667noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-05_3cands_0.21666666666666667noise.csv
"[{'candidate_3': ' 8468'}, {'candidate_2': ' 7920'}, {'candidate_1': ' 7527'}]","[{'candidate_3': '13241'}, {'candidate_2': '10674'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-05_3cands_0.26noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-05_3cands_0.26noise.csv
"[{'candidate_3': '507'}, {'candidate_1': '428'}, {'candidate_2': '275'}]","[{'candidate_3': '691'}, {'candidate_1': '519'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-05_3cands_0.30333333333333334noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-05_3cands_0.30333333333333334noise.csv
"[{'candidate_1': ' 7583'}, {'candidate_3': ' 7016'}, {'candidate_4': ' 6752'}, {'candidate_2': ' 4854'}]","[{'candidate_1': ' 9138'}, {'candidate_3': ' 8602'}, {'candidate_4': ' 8465'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-05_4cands_0.1975noise.csv,"[{'candidate_1': '13390'}, {'candidate_3': '12815'}, {'candidate_4': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-05_4cands_0.1975noise.csv
"[{'candidate_1': '10218'}, {'candidate_2': ' 9847'}, {'candidate_3': ' 9729'}, {'candidate_4': ' 8750'}]","[{'candidate_3': '13400'}, {'candidate_2': '12863'}, {'candidate_1': '12281'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-05_4cands_0.19noise.csv,"[{'candidate_2': '19933'}, {'candidate_3': '18611'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-05_4cands_0.19noise.csv
"[{'candidate_3': '12125'}, {'candidate_1': '11996'}, {'candidate_4': '10661'}, {'candidate_2': ' 7463'}]","[{'candidate_3': '15138'}, {'candidate_1': '13971'}, {'candidate_4': '13136'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-05_4cands_0.2075noise.csv,"[{'candidate_3': '21633'}, {'candidate_1': '20612'}, {'candidate_4': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-05_4cands_0.2075noise.csv
"[{'candidate_1': ' 9129'}, {'candidate_2': ' 8445'}, {'candidate_4': ' 8254'}, {'candidate_3': ' 8092'}, {'candidate_5': ' 6719'}]","[{'candidate_1': '11158'}, {'candidate_3': ' 9890'}, {'candidate_2': ' 9858'}, {'candidate_4': ' 9733'}, {'candidate_5': '0'}]",election_01-22-2021_21-15-05_5cands_0.184noise.csv,"[{'candidate_1': '14447'}, {'candidate_2': '13396'}, {'candidate_3': '12796'}, {'candidate_4': '0'}, {'candidate_5': '0'}]","[{'candidate_1': '21163'}, {'candidate_2': '19476'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_5': '0'}]",,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-05_5cands_0.184noise.csv
"[{'candidate_3': '19320'}, {'candidate_1': '15703'}, {'candidate_2': '13065'}]","[{'candidate_3': '26921'}, {'candidate_1': '21167'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-06_3cands_0.17666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-06_3cands_0.17666666666666667noise.csv
"[{'candidate_2': '461'}, {'candidate_3': '418'}, {'candidate_1': '368'}]","[{'candidate_2': '675'}, {'candidate_3': '572'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-06_3cands_0.18333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-06_3cands_0.18333333333333335noise.csv
"[{'candidate_1': ' 9759'}, {'candidate_3': ' 8816'}, {'candidate_2': ' 7387'}]","[{'candidate_1': '13404'}, {'candidate_3': '12558'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-06_3cands_0.2333333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-06_3cands_0.2333333333333333noise.csv
"[{'candidate_3': '10902'}, {'candidate_2': ' 9562'}, {'candidate_1': ' 9448'}]","[{'candidate_2': '16212'}, {'candidate_3': '13700'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-06_3cands_0.2833333333333333noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-06_3cands_0.2833333333333333noise.csv
"[{'candidate_6': ' 4639'}, {'candidate_5': ' 4454'}, {'candidate_4': ' 4453'}, {'candidate_3': ' 4390'}, {'candidate_2': ' 4269'}, {'candidate_1': ' 4142'}]","[{'candidate_6': ' 5470'}, {'candidate_4': ' 5421'}, {'candidate_3': ' 5216'}, {'candidate_5': ' 5162'}, {'candidate_2': ' 5078'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-06_6cands_0.085noise.csv,"[{'candidate_6': ' 6802'}, {'candidate_4': ' 6647'}, {'candidate_3': ' 6552'}, {'candidate_5': ' 6346'}, {'candidate_2': '0'}, {'candidate_1': '0'}]","[{'candidate_6': ' 9133'}, {'candidate_3': ' 8640'}, {'candidate_4': ' 8574'}, {'candidate_5': '0'}, {'candidate_2': '0'}, {'candidate_1': '0'}]","[{'candidate_6': '13529'}, {'candidate_3': '12818'}, {'candidate_4': '0'}, {'candidate_5': '0'}, {'candidate_2': '0'}, {'candidate_1': '0'}]",,,[<Candidate('candidate_6')>],election_01-22-2021_21-15-06_6cands_0.085noise.csv
"[{'candidate_3': '11714'}, {'candidate_1': '10881'}, {'candidate_2': ' 4327'}]","[{'candidate_1': '13557'}, {'candidate_3': '13365'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-07_3cands_0.16666666666666666noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-07_3cands_0.16666666666666666noise.csv
"[{'candidate_2': ' 6751'}, {'candidate_1': ' 5837'}, {'candidate_3': ' 2898'}]","[{'candidate_2': ' 7746'}, {'candidate_1': ' 7740'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-07_3cands_0.21333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-07_3cands_0.21333333333333335noise.csv
"[{'candidate_1': '16405'}, {'candidate_3': ' 6727'}, {'candidate_2': ' 6554'}]",,election_01-22-2021_21-15-07_3cands_0.26noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-07_3cands_0.26noise.csv
"[{'candidate_2': '15280'}, {'candidate_3': '13111'}, {'candidate_1': ' 9546'}]","[{'candidate_2': '20396'}, {'candidate_3': '17541'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-07_3cands_0.29noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-07_3cands_0.29noise.csv
"[{'candidate_1': '15424'}, {'candidate_2': '11616'}, {'candidate_3': ' 7545'}]","[{'candidate_1': '19629'}, {'candidate_2': '14956'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-07_3cands_0.3133333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-07_3cands_0.3133333333333333noise.csv
"[{'candidate_1': '13020'}, {'candidate_2': ' 9954'}, {'candidate_3': ' 7841'}]","[{'candidate_1': '16583'}, {'candidate_2': '14232'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-07_3cands_0.3233333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-07_3cands_0.3233333333333333noise.csv
"[{'candidate_2': ' 6358'}, {'candidate_3': ' 4956'}, {'candidate_1': ' 4784'}]","[{'candidate_2': ' 9031'}, {'candidate_3': ' 7067'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-07_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-07_3cands_0.33noise.csv
"[{'candidate_4': '10725'}, {'candidate_1': '10536'}, {'candidate_3': ' 7759'}, {'candidate_2': ' 6965'}]","[{'candidate_4': '13452'}, {'candidate_1': '12175'}, {'candidate_3': '10358'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-07_4cands_0.125noise.csv,"[{'candidate_4': '18933'}, {'candidate_1': '17052'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-07_4cands_0.125noise.csv
"[{'candidate_3': '10293'}, {'candidate_1': ' 8757'}, {'candidate_2': ' 7262'}, {'candidate_4': ' 4725'}]","[{'candidate_3': '11386'}, {'candidate_1': '10055'}, {'candidate_2': ' 9596'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-07_4cands_0.23noise.csv,"[{'candidate_3': '16385'}, {'candidate_1': '14652'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-07_4cands_0.23noise.csv
"[{'candidate_2': '13424'}, {'candidate_1': '10793'}, {'candidate_3': ' 3753'}]","[{'candidate_2': '15681'}, {'candidate_1': '12289'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-08_3cands_0.18000000000000002noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-08_3cands_0.18000000000000002noise.csv
"[{'candidate_3': ' 3240'}, {'candidate_1': ' 3151'}, {'candidate_2': ' 2228'}]","[{'candidate_1': ' 4628'}, {'candidate_3': ' 3991'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-08_3cands_0.2866666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-08_3cands_0.2866666666666667noise.csv
"[{'candidate_3': ' 8102'}, {'candidate_2': ' 7198'}, {'candidate_1': ' 3922'}]","[{'candidate_3': ' 9914'}, {'candidate_2': ' 9308'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-08_3cands_0.3133333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-08_3cands_0.3133333333333333noise.csv
"[{'candidate_2': ' 1985'}, {'candidate_3': ' 1717'}, {'candidate_1': ' 1586'}, {'candidate_4': ' 1285'}]","[{'candidate_3': ' 2268'}, {'candidate_2': ' 2211'}, {'candidate_1': ' 2094'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-08_4cands_0.135noise.csv,"[{'candidate_3': ' 3485'}, {'candidate_2': ' 3088'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-08_4cands_0.135noise.csv
"[{'candidate_1': '12607'}, {'candidate_2': ' 8651'}, {'candidate_3': ' 8231'}, {'candidate_4': ' 7282'}]","[{'candidate_1': '14208'}, {'candidate_3': '11373'}, {'candidate_2': '11190'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-08_4cands_0.1375noise.csv,"[{'candidate_1': '20006'}, {'candidate_3': '16765'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-08_4cands_0.1375noise.csv
"[{'candidate_3': ' 3398'}, {'candidate_4': ' 2721'}, {'candidate_1': ' 2540'}, {'candidate_2': ' 2238'}]","[{'candidate_3': ' 4121'}, {'candidate_4': ' 3520'}, {'candidate_1': ' 3256'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-08_4cands_0.19noise.csv,"[{'candidate_3': ' 5713'}, {'candidate_4': ' 5184'}, {'candidate_1': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-08_4cands_0.19noise.csv
"[{'candidate_1': ' 1946'}, {'candidate_3': ' 1869'}, {'candidate_2': ' 1712'}, {'candidate_4': ' 1443'}]","[{'candidate_3': ' 2436'}, {'candidate_2': ' 2274'}, {'candidate_1': ' 2260'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-08_4cands_0.2noise.csv,"[{'candidate_3': ' 3600'}, {'candidate_2': ' 3370'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-08_4cands_0.2noise.csv
"[{'candidate_4': ' 5040'}, {'candidate_3': ' 4482'}, {'candidate_2': ' 4335'}, {'candidate_5': ' 4144'}, {'candidate_1': ' 3963'}]","[{'candidate_4': ' 6252'}, {'candidate_3': ' 5506'}, {'candidate_2': ' 5126'}, {'candidate_5': ' 5080'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-08_5cands_0.174noise.csv,"[{'candidate_4': ' 7998'}, {'candidate_2': ' 7046'}, {'candidate_3': ' 6920'}, {'candidate_5': '0'}, {'candidate_1': '0'}]","[{'candidate_4': '11396'}, {'candidate_2': '10568'}, {'candidate_3': '0'}, {'candidate_5': '0'}, {'candidate_1': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-08_5cands_0.174noise.csv
"[{'candidate_2': ' 2376'}, {'candidate_3': ' 2366'}, {'candidate_5': ' 2359'}, {'candidate_6': ' 2332'}, {'candidate_4': ' 2261'}, {'candidate_1': ' 2252'}]","[{'candidate_3': ' 2819'}, {'candidate_2': ' 2813'}, {'candidate_6': ' 2802'}, {'candidate_5': ' 2778'}, {'candidate_4': ' 2734'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-08_6cands_0.125noise.csv,"[{'candidate_3': ' 3508'}, {'candidate_2': ' 3503'}, {'candidate_6': ' 3475'}, {'candidate_5': ' 3460'}, {'candidate_4': '0'}, {'candidate_1': '0'}]","[{'candidate_3': ' 4724'}, {'candidate_6': ' 4669'}, {'candidate_2': ' 4553'}, {'candidate_5': '0'}, {'candidate_4': '0'}, {'candidate_1': '0'}]","[{'candidate_6': ' 7112'}, {'candidate_3': ' 6834'}, {'candidate_2': '0'}, {'candidate_5': '0'}, {'candidate_4': '0'}, {'candidate_1': '0'}]",,,[<Candidate('candidate_6')>],election_01-22-2021_21-15-08_6cands_0.125noise.csv
