ballot_id,rank,choice
561495,6,$UNDERVOTE
61008,1,Kate I. Noble
61008,2,Joseph M. Maestas
61008,3,Peter N. Ives
61008,4,Ronald S. Trujillo
61008,5,Alan Webber
61008,6,$UNDERVOTE
608797,1,Alan Webber
608797,2,Peter N. Ives
608797,3,Kate I. Noble
608797,4,Joseph M. Maestas
608797,5,Ronald S. Trujillo
608797,6,$UNDERVOTE
470559,1,Kate I. Noble
470559,2,Alan Webber
470559,3,Ronald S. Trujillo
470559,4,$UNDERVOTE
470559,5,$UNDERVOTE
470559,6,$UNDERVOTE
872634,1,Kate I. Noble
872634,2,Peter N. Ives
872634,3,Alan Webber
872634,4,Joseph M. Maestas
872634,5,Ronald S. Trujillo
872634,6,$UNDERVOTE
454414,1,Kate I. Noble
454414,2,Alan Webber
454414,3,Ronald S. Trujillo
454414,4,Peter N. Ives
454414,5,Joseph M. Maestas
454414,6,$UNDERVOTE
251339,1,Peter N. Ives
251339,2,Kate I. Noble
251339,3,Ronald S. Trujillo
251339,4,$UNDERVOTE
251339,5,$UNDERVOTE
251339,6,$UNDERVOTE
204472,1,Alan Webber
204472,2,Joseph M. Maestas
204472,3,Kate I. Noble
204472,4,Peter N. Ives
204472,5,Ronald S. Trujillo
204472,6,$UNDERVOTE
52029,1,Alan Webber
52029,2,$UNDERVOTE
52029,3,$UNDERVOTE
52029,4,$UNDERVOTE
52029,5,$UNDERVOTE
52029,6,$UNDERVOTE
190377,1,Alan Webber
190377,2,Kate I. Noble
190377,3,Peter N. Ives
190377,4,Ronald S. Trujillo
190377,5,Joseph M. Maestas
190377,6,$UNDERVOTE
115268,1,Alan Webber
115268,2,Peter N. Ives
115268,3,Kate I. Noble
115268,4,Joseph M. Maestas
115268,5,Ronald S. Trujillo
115268,6,$UNDERVOTE
963145,1,Alan Webber
963145,2,Joseph M. Maestas
963145,3,Kate I. Noble
963145,4,$UNDERVOTE
963145,5,$UNDERVOTE
963145,6,$UNDERVOTE
157574,1,Kate I. Noble
157574,2,Alan Webber
157574,3,$UNDERVOTE
157574,4,$UNDERVOTE
157574,5,$UNDERVOTE
157574,6,$UNDERVOTE
803419,1,Alan Webber
803419,2,Kate I. Noble
803419,3,Ronald S. Trujillo
803419,4,Joseph M. Maestas
803419,5,Peter N. Ives
803419,6,$UNDERVOTE
643606,1,Kate I. Noble
643606,2,Alan Webber
643606,3,Peter N. Ives
643606,4,Joseph M. Maestas
643606,5,$UNDERVOTE
643606,6,$UNDERVOTE
401678,1,Alan Webber
401678,2,Kate I. Noble
401678,3,$UNDERVOTE
401678,4,$UNDERVOTE
401678,5,$UNDERVOTE
401678,6,$UNDERVOTE
316092,1,Kate I. Noble
316092,2,Joseph M. Maestas
316092,3,Alan Webber
316092,4,Peter N. Ives
316092,5,Ronald S. Trujillo
316092,6,$UNDERVOTE
136645,1,Kate I. Noble
136645,2,Ronald S. Trujillo
136645,3,$UNDERVOTE
136645,4,$UNDERVOTE
136645,5,$UNDERVOTE
136645,6,$UNDERVOTE
66355,1,Alan Webber
66355,2,Peter N. Ives
66355,3,$UNDERVOTE
66355,4,$UNDERVOTE
66355,5,$UNDERVOTE
66355,6,$UNDERVOTE
123327,1,Kate I. Noble
123327,2,$UNDERVOTE
123327,3,$UNDERVOTE
123327,4,$UNDERVOTE
123327,5,$UNDERVOTE
123327,6,$UNDERVOTE
3681,1,Alan Webber
3681,2,$UNDERVOTE
3681,3,$UNDERVOTE
3681,4,$UNDERVOTE
3681,5,$UNDERVOTE
3681,6,$UNDERVOTE
202510,1,Alan Webber
202510,2,Peter N. Ives
202510,3,Kate I. Noble
202510,4,$UNDERVOTE
202510,5,$UNDERVOTE
202510,6,$UNDERVOTE
922850,1,Ronald S. Trujillo
922850,2,Kate I. Noble
922850,3,Joseph M. Maestas
922850,4,Peter N. Ives
922850,5,Alan Webber
922850,6,$UNDERVOTE
658422,1,Peter N. Ives
658422,2,$UNDERVOTE
658422,3,$UNDERVOTE
658422,4,$UNDERVOTE
658422,5,$UNDERVOTE
658422,6,$UNDERVOTE
649327,1,Alan Webber
649327,2,Kate I. Noble
649327,3,Peter N. Ives
649327,4,Ronald S. Trujillo
649327,5,Joseph M. Maestas
649327,6,$UNDERVOTE
694717,1,Kate I. Noble
694717,2,Joseph M. Maestas
694717,3,Alan Webber
694717,4,Ronald S. Trujillo
694717,5,$UNDERVOTE
694717,6,$UNDERVOTE
527764,1,Peter N. Ives
527764,2,Kate I. Noble
527764,3,Ronald S. Trujillo
527764,4,Alan Webber
527764,5,Joseph M. Maestas
527764,6,$UNDERVOTE
959490,1,Alan Webber
959490,2,$UNDERVOTE
959490,3,$UNDERVOTE
959490,4,$UNDERVOTE
959490,5,$UNDERVOTE
959490,6,$UNDERVOTE
903093,1,Kate I. Noble
903093,2,Alan Webber
903093,3,Joseph M. Maestas
903093,4,Peter N. Ives
903093,5,Ronald S. Trujillo
903093,6,$UNDERVOTE
844839,1,Ronald S. Trujillo
844839,2,Joseph M. Maestas
844839,3,$UNDERVOTE
844839,4,$UNDERVOTE
844839,5,$UNDERVOTE
844839,6,$UNDERVOTE
590660,1,Alan Webber
590660,2,Kate I. Noble
590660,3,Joseph M. Maestas
590660,4,Peter N. Ives
590660,5,Ronald S. Trujillo
590660,6,$UNDERVOTE
709647,1,Alan Webber
709647,2,$UNDERVOTE
709647,3,$UNDERVOTE
709647,4,$UNDERVOTE
709647,5,$UNDERVOTE
709647,6,$UNDERVOTE
426874,1,Alan Webber
426874,2,Kate I. Noble
426874,3,Peter N. Ives
426874,4,Joseph M. Maestas
426874,5,Ronald S. Trujillo
426874,6,$UNDERVOTE
206901,1,Alan Webber
206901,2,Peter N. Ives
206901,3,Joseph M. Maestas
206901,4,Kate I. Noble
206901,5,Ronald S. Trujillo
206901,6,$UNDERVOTE
425168,1,Kate I. Noble
425168,2,Alan Webber
425168,3,Peter N. Ives
425168,4,Joseph M. Maestas
425168,5,Ronald S. Trujillo
425168,6,$UNDERVOTE
221422,1,Kate I. Noble
221422,2,$UNDERVOTE
221422,3,$UNDERVOTE
221422,4,$UNDERVOTE
221422,5,$UNDERVOTE
221422,6,$UNDERVOTE
105963,1,Alan Webber
105963,2,Peter N. Ives
105963,3,$UNDERVOTE
105963,4,$UNDERVOTE
105963,5,$UNDERVOTE
105963,6,$UNDERVOTE
598313,1,Alan Webber
598313,2,Peter N. Ives
598313,3,Joseph M. Maestas
598313,4,Kate I. Noble
598313,5,Ronald S. Trujillo
598313,6,$UNDERVOTE
69419,1,Ronald S. Trujillo
69419,2,$UNDERVOTE
69419,3,$UNDERVOTE
69419,4,$UNDERVOTE
69419,5,$UNDERVOTE
69419,6,$UNDERVOTE
418350,1,Ronald S. Trujillo
418350,2,Peter N. Ives
418350,3,Alan Webber
418350,4,Kate I. Noble
418350,5,Joseph M. Maestas
418350,6,$UNDERVOTE
755241,1,Kate I. Noble
755241,2,Joseph M. Maestas
755241,3,Ronald S. Trujillo
755241,4,Alan Webber
755241,5,Peter N. Ives
755241,6,$UNDERVOTE
994360,1,Joseph M. Maestas
994360,2,Alan Webber
994360,3,Peter N. Ives
994360,4,Kate I. Noble
994360,5,Ronald S. Trujillo
994360,6,$UNDERVOTE
449598,1,Kate I. Noble
449598,2,Alan Webber
449598,3,$UNDERVOTE
449598,4,$UNDERVOTE
449598,5,$UNDERVOTE
449598,6,$UNDERVOTE
15029,1,Alan Webber
15029,2,Joseph M. Maestas
15029,3,Kate I. Noble
15029,4,$UNDERVOTE
15029,5,$UNDERVOTE
15029,6,$UNDERVOTE
539855,1,Kate I. Noble
539855,2,Joseph M. Maestas
539855,3,Alan Webber
539855,4,Ronald S. Trujillo
539855,5,Peter N. Ives
539855,6,$UNDERVOTE
574426,1,Alan Webber
574426,2,Kate I. Noble
574426,3,$UNDERVOTE
574426,4,$UNDERVOTE
574426,5,$UNDERVOTE
574426,6,$UNDERVOTE
358818,1,Alan Webber
358818,2,$UNDERVOTE
358818,3,$UNDERVOTE
358818,4,$UNDERVOTE
358818,5,$UNDERVOTE
358818,6,$UNDERVOTE
352987,1,Alan Webber
352987,2,Peter N. Ives
352987,3,Joseph M. Maestas
352987,4,Kate I. Noble
352987,5,Ronald S. Trujillo
352987,6,$UNDERVOTE
650533,1,Ronald S. Trujillo
650533,2,Alan Webber
650533,3,$UNDERVOTE
650533,4,$UNDERVOTE
650533,5,$UNDERVOTE
650533,6,$UNDERVOTE
818962,1,Alan Webber
818962,2,Kate I. Noble
818962,3,Joseph M. Maestas
818962,4,Peter N. Ives
818962,5,Ronald S. Trujillo
818962,6,$UNDERVOTE
497252,1,Alan Webber
497252,2,Joseph M. Maestas
497252,3,Peter N. Ives
497252,4,Kate I. Noble
497252,5,$UNDERVOTE
497252,6,$UNDERVOTE
522303,1,Ronald S. Trujillo
522303,2,$UNDERVOTE
522303,3,$UNDERVOTE
522303,4,$UNDERVOTE
522303,5,$UNDERVOTE
522303,6,$UNDERVOTE
669430,1,Kate I. Noble
669430,2,Alan Webber
669430,3,Joseph M. Maestas
669430,4,Ronald S. Trujillo
669430,5,Peter N. Ives
669430,6,$UNDERVOTE
481189,1,Ronald S. Trujillo
481189,2,$UNDERVOTE
481189,3,$UNDERVOTE
481189,4,$UNDERVOTE
481189,5,$UNDERVOTE
481189,6,$UNDERVOTE
290901,1,Kate I. Noble
290901,2,Peter N. Ives
290901,3,Alan Webber
290901,4,Joseph M. Maestas
290901,5,Ronald S. Trujillo
290901,6,$UNDERVOTE
632184,1,Ronald S. Trujillo
632184,2,Peter N. Ives
632184,3,Joseph M. Maestas
632184,4,Kate I. Noble
632184,5,Alan Webber
632184,6,$UNDERVOTE
258653,1,Alan Webber
258653,2,Kate I. Noble
258653,3,Peter N. Ives
258653,4,$UNDERVOTE
258653,5,$UNDERVOTE
258653,6,$UNDERVOTE
899375,1,Joseph M. Maestas
899375,2,$UNDERVOTE
899375,3,$UNDERVOTE
899375,4,$UNDERVOTE
899375,5,$UNDERVOTE
899375,6,$UNDERVOTE
246625,1,Alan Webber
246625,2,Peter N. Ives
246625,3,Joseph M. Maestas
246625,4,Kate I. Noble
246625,5,Ronald S. Trujillo
246625,6,$UNDERVOTE
445015,1,Peter N. Ives
445015,2,Ronald S. Trujillo
445015,3,Joseph M. Maestas
445015,4,Alan Webber
445015,5,Kate I. Noble
445015,6,$UNDERVOTE
466247,1,Kate I. Noble
466247,2,Alan Webber
466247,3,Peter N. Ives
466247,4,Joseph M. Maestas
466247,5,Ronald S. Trujillo
466247,6,$UNDERVOTE
765046,1,Kate I. Noble
765046,2,Alan Webber
765046,3,$UNDERVOTE
765046,4,$UNDERVOTE
765046,5,$UNDERVOTE
765046,6,$UNDERVOTE
713374,1,Peter N. Ives
713374,2,Kate I. Noble
713374,3,Alan Webber
713374,4,Ronald S. Trujillo
713374,5,Joseph M. Maestas
713374,6,$UNDERVOTE
485689,1,Alan Webber
485689,2,$UNDERVOTE
485689,3,$UNDERVOTE
485689,4,$UNDERVOTE
485689,5,$UNDERVOTE
485689,6,$UNDERVOTE
781714,1,Kate I. Noble
781714,2,Joseph M. Maestas
781714,3,Peter N. Ives
781714,4,$UNDERVOTE
781714,5,$UNDERVOTE
781714,6,$UNDERVOTE
268021,1,Alan Webber
268021,2,Kate I. Noble
268021,3,Joseph M. Maestas
268021,4,Peter N. Ives
268021,5,Ronald S. Trujillo
268021,6,$UNDERVOTE
678772,1,Peter N. Ives
678772,2,Kate I. Noble
678772,3,Alan Webber
678772,4,Joseph M. Maestas
678772,5,Ronald S. Trujillo
678772,6,$UNDERVOTE
905576,1,Alan Webber
905576,2,Kate I. Noble
905576,3,Peter N. Ives
905576,4,Joseph M. Maestas
905576,5,$UNDERVOTE
905576,6,$UNDERVOTE
677451,1,Alan Webber
677451,2,Ronald S. Trujillo
677451,3,Kate I. Noble
677451,4,Peter N. Ives
677451,5,Joseph M. Maestas
677451,6,$UNDERVOTE
168984,1,Peter N. Ives
168984,2,Alan Webber
168984,3,Joseph M. Maestas
168984,4,Kate I. Noble
168984,5,Ronald S. Trujillo
168984,6,$UNDERVOTE
804808,1,Ronald S. Trujillo
804808,2,$UNDERVOTE
804808,3,$UNDERVOTE
804808,4,$UNDERVOTE
804808,5,$UNDERVOTE
804808,6,$UNDERVOTE
377882,1,Ronald S. Trujillo
377882,2,Joseph M. Maestas
377882,3,Peter N. Ives
377882,4,$UNDERVOTE
377882,5,$UNDERVOTE
377882,6,$UNDERVOTE
191923,1,Joseph M. Maestas
191923,2,Kate I. Noble
191923,3,Alan Webber
191923,4,Peter N. Ives
191923,5,Ronald S. Trujillo
191923,6,$UNDERVOTE
176302,1,Kate I. Noble
176302,2,$UNDERVOTE
176302,3,$UNDERVOTE
176302,4,$UNDERVOTE
176302,5,$UNDERVOTE
176302,6,$UNDERVOTE
878590,1,Kate I. Noble
878590,2,Alan Webber
878590,3,$UNDERVOTE
878590,4,$UNDERVOTE
878590,5,$UNDERVOTE
878590,6,$UNDERVOTE
84018,1,Alan Webber
84018,2,Kate I. Noble
84018,3,$UNDERVOTE
84018,4,$UNDERVOTE
84018,5,$UNDERVOTE
84018,6,$UNDERVOTE
335808,1,Peter N. Ives
335808,2,Kate I. Noble
335808,3,Alan Webber
335808,4,Ronald S. Trujillo
335808,5,Joseph M. Maestas
335808,6,$UNDERVOTE
664123,1,Ronald S. Trujillo
664123,2,Alan Webber
664123,3,Peter N. Ives
664123,4,Kate I. Noble
664123,5,Joseph M. Maestas
664123,6,$UNDERVOTE
469966,1,Ronald S. Trujillo
469966,2,Joseph M. Maestas
469966,3,Kate I. Noble
469966,4,Alan Webber
469966,5,Peter N. Ives
469966,6,$UNDERVOTE
145994,1,Joseph M. Maestas
145994,2,Alan Webber
145994,3,Ronald S. Trujillo
145994,4,Kate I. Noble
145994,5,Peter N. Ives
145994,6,$UNDERVOTE
430893,1,Alan Webber
430893,2,Kate I. Noble
430893,3,Joseph M. Maestas
430893,4,Peter N. Ives
430893,5,Ronald S. Trujillo
430893,6,$UNDERVOTE
641173,1,Kate I. Noble
641173,2,Alan Webber
641173,3,Joseph M. Maestas
641173,4,Ronald S. Trujillo
641173,5,Peter N. Ives
641173,6,$UNDERVOTE
321653,1,Alan Webber
321653,2,Kate I. Noble
321653,3,Ronald S. Trujillo
321653,4,Peter N. Ives
321653,5,Joseph M. Maestas
321653,6,$UNDERVOTE
178831,1,Ronald S. Trujillo
178831,2,Peter N. Ives
178831,3,Alan Webber
178831,4,Joseph M. Maestas
178831,5,Kate I. Noble
178831,6,$UNDERVOTE
294184,1,Alan Webber
294184,2,Kate I. Noble
294184,3,Peter N. Ives
294184,4,Joseph M. Maestas
294184,5,Ronald S. Trujillo
294184,6,$UNDERVOTE
200748,1,Kate I. Noble
200748,2,Joseph M. Maestas
200748,3,$UNDERVOTE
200748,4,$UNDERVOTE
200748,5,$UNDERVOTE
200748,6,$UNDERVOTE
946212,1,Alan Webber
946212,2,Kate I. Noble
946212,3,Peter N. Ives
946212,4,Joseph M. Maestas
946212,5,Ronald S. Trujillo
946212,6,$UNDERVOTE
339082,1,Alan Webber
339082,2,Kate I. Noble
339082,3,Peter N. Ives
339082,4,Joseph M. Maestas
339082,5,Ronald S. Trujillo
339082,6,$UNDERVOTE
652000,1,Alan Webber
652000,2,Kate I. Noble
652000,3,Ronald S. Trujillo
652000,4,Joseph M. Maestas
652000,5,Peter N. Ives
652000,6,$UNDERVOTE
502579,1,Alan Webber
502579,2,Kate I. Noble
502579,3,$UNDERVOTE
502579,4,$UNDERVOTE
502579,5,$UNDERVOTE
502579,6,$UNDERVOTE
657961,1,Alan Webber
657961,2,$OVERVOTE
657961,3,$UNDERVOTE
657961,4,$UNDERVOTE
657961,5,$UNDERVOTE
657961,6,$UNDERVOTE
532088,1,Alan Webber
532088,2,Kate I. Noble
532088,3,Peter N. Ives
532088,4,Ronald S. Trujillo
532088,5,Joseph M. Maestas
532088,6,$UNDERVOTE
734281,1,Kate I. Noble
734281,2,Joseph M. Maestas
734281,3,Alan Webber
734281,4,Ronald S. Trujillo
734281,5,Peter N. Ives
734281,6,$UNDERVOTE
730602,1,Joseph M. Maestas
730602,2,Ronald S. Trujillo
730602,3,Alan Webber
730602,4,Kate I. Noble
730602,5,Peter N. Ives
730602,6,$UNDERVOTE
762704,1,Alan Webber
762704,2,Kate I. Noble
762704,3,Peter N. Ives
762704,4,$UNDERVOTE
762704,5,$UNDERVOTE
762704,6,$UNDERVOTE
20691,1,Alan Webber
20691,2,$UNDERVOTE
20691,3,$UNDERVOTE
20691,4,$UNDERVOTE
20691,5,$UNDERVOTE
20691,6,$UNDERVOTE
920083,1,Alan Webber
920083,2,Kate I. Noble
920083,3,Joseph M. Maestas
920083,4,$UNDERVOTE
920083,5,$UNDERVOTE
920083,6,$UNDERVOTE
724109,1,Kate I. Noble
724109,2,$UNDERVOTE
724109,3,$UNDERVOTE
724109,4,$UNDERVOTE
724109,5,$UNDERVOTE
724109,6,$UNDERVOTE
100616,1,Alan Webber
100616,2,$UNDERVOTE
100616,3,$UNDERVOTE
100616,4,$UNDERVOTE
100616,5,$UNDERVOTE
100616,6,$UNDERVOTE
512137,1,Alan Webber
512137,2,Peter N. Ives
512137,3,Kate I. Noble
512137,4,Joseph M. Maestas
512137,5,Ronald S. Trujillo
512137,6,$UNDERVOTE
76557,1,Kate I. Noble
76557,2,Joseph M. Maestas
76557,3,$UNDERVOTE
76557,4,$UNDERVOTE
76557,5,$UNDERVOTE
76557,6,$UNDERVOTE
434046,1,Ronald S. Trujillo
434046,2,Joseph M. Maestas
434046,3,Kate I. Noble
434046,4,Alan Webber
434046,5,Peter N. Ives
434046,6,$UNDERVOTE
159635,1,Alan Webber
159635,2,Peter N. Ives
159635,3,Kate I. Noble
159635,4,Joseph M. Maestas
159635,5,Ronald S. Trujillo
159635,6,$UNDERVOTE
438546,1,Alan Webber
438546,2,$UNDERVOTE
438546,3,$UNDERVOTE
438546,4,$UNDERVOTE
438546,5,$UNDERVOTE
438546,6,$UNDERVOTE
977247,1,Peter N. Ives
977247,2,Joseph M. Maestas
977247,3,Alan Webber
977247,4,$UNDERVOTE
977247,5,$UNDERVOTE
977247,6,$UNDERVOTE
250970,1,Alan Webber
250970,2,Joseph M. Maestas
250970,3,Kate I. Noble
250970,4,Peter N. Ives
250970,5,$UNDERVOTE
250970,6,$UNDERVOTE
72879,1,Ronald S. Trujillo
72879,2,Peter N. Ives
72879,3,Joseph M. Maestas
72879,4,Kate I. Noble
72879,5,Alan Webber
72879,6,$UNDERVOTE
177024,1,Ronald S. Trujillo
177024,2,Joseph M. Maestas
177024,3,Kate I. Noble
177024,4,Peter N. Ives
177024,5,Alan Webber
177024,6,$UNDERVOTE
565102,1,Alan Webber
565102,2,Kate I. Noble
565102,3,Peter N. Ives
565102,4,Ronald S. Trujillo
565102,5,Joseph M. Maestas
565102,6,$UNDERVOTE
124973,1,Alan Webber
124973,2,Peter N. Ives
124973,3,Kate I. Noble
124973,4,$UNDERVOTE
124973,5,$UNDERVOTE
124973,6,$UNDERVOTE
392663,1,Kate I. Noble
392663,2,Peter N. Ives
392663,3,Alan Webber
392663,4,Ronald S. Trujillo
392663,5,$UNDERVOTE
392663,6,$UNDERVOTE
405331,1,Alan Webber
405331,2,Joseph M. Maestas
405331,3,Ronald S. Trujillo
405331,4,Peter N. Ives
405331,5,Kate I. Noble
405331,6,$UNDERVOTE
420212,1,Kate I. Noble
420212,2,Alan Webber
420212,3,$UNDERVOTE
420212,4,$UNDERVOTE
420212,5,$UNDERVOTE
420212,6,$UNDERVOTE
604031,1,Alan Webber
604031,2,Kate I. Noble
604031,3,Joseph M. Maestas
604031,4,$UNDERVOTE
604031,5,$UNDERVOTE
604031,6,$UNDERVOTE
283225,1,Alan Webber
283225,2,Kate I. Noble
283225,3,Ronald S. Trujillo
283225,4,Joseph M. Maestas
283225,5,Peter N. Ives
283225,6,$UNDERVOTE
624268,1,Alan Webber
624268,2,Kate I. Noble
624268,3,$UNDERVOTE
624268,4,$UNDERVOTE
624268,5,$UNDERVOTE
624268,6,$UNDERVOTE
583291,1,Joseph M. Maestas
583291,2,Kate I. Noble
583291,3,Alan Webber
583291,4,Peter N. Ives
583291,5,Ronald S. Trujillo
583291,6,$UNDERVOTE
985841,1,Kate I. Noble
985841,2,Alan Webber
985841,3,Ronald S. Trujillo
985841,4,Joseph M. Maestas
985841,5,Peter N. Ives
985841,6,$UNDERVOTE
431404,1,Ronald S. Trujillo
431404,2,Joseph M. Maestas
431404,3,Alan Webber
431404,4,Peter N. Ives
431404,5,Kate I. Noble
431404,6,$UNDERVOTE
264358,1,Alan Webber
264358,2,Joseph M. Maestas
264358,3,$UNDERVOTE
264358,4,$UNDERVOTE
264358,5,$UNDERVOTE
264358,6,$UNDERVOTE
500704,1,Alan Webber
500704,2,Kate I. Noble
500704,3,Joseph M. Maestas
500704,4,Peter N. Ives
500704,5,Ronald S. Trujillo
500704,6,$UNDERVOTE
584485,1,Joseph M. Maestas
584485,2,Ronald S. Trujillo
584485,3,Alan Webber
584485,4,Peter N. Ives
584485,5,Kate I. Noble
584485,6,$UNDERVOTE
475360,1,Joseph M. Maestas
475360,2,Kate I. Noble
475360,3,Alan Webber
475360,4,Peter N. Ives
475360,5,Ronald S. Trujillo
475360,6,$UNDERVOTE
623554,1,Alan Webber
623554,2,Kate I. Noble
623554,3,$UNDERVOTE
623554,4,$UNDERVOTE
623554,5,$UNDERVOTE
623554,6,$UNDERVOTE
465423,1,Kate I. Noble
465423,2,Alan Webber
465423,3,Peter N. Ives
465423,4,Joseph M. Maestas
465423,5,Ronald S. Trujillo
465423,6,$UNDERVOTE
660930,1,Peter N. Ives
660930,2,Kate I. Noble
660930,3,Alan Webber
660930,4,Ronald S. Trujillo
660930,5,Joseph M. Maestas
660930,6,$UNDERVOTE
928494,1,Alan Webber
928494,2,Kate I. Noble
928494,3,Joseph M. Maestas
928494,4,$UNDERVOTE
928494,5,$UNDERVOTE
928494,6,$UNDERVOTE
957337,1,Alan Webber
957337,2,Kate I. Noble
957337,3,Joseph M. Maestas
957337,4,Peter N. Ives
957337,5,Ronald S. Trujillo
957337,6,$UNDERVOTE
666616,1,Alan Webber
666616,2,Peter N. Ives
666616,3,$UNDERVOTE
666616,4,$UNDERVOTE
666616,5,$UNDERVOTE
666616,6,$UNDERVOTE
757985,1,Alan Webber
757985,2,Peter N. Ives
757985,3,$UNDERVOTE
757985,4,$UNDERVOTE
757985,5,$UNDERVOTE
757985,6,$UNDERVOTE
697645,1,Kate I. Noble
697645,2,Peter N. Ives
697645,3,Joseph M. Maestas
697645,4,Ronald S. Trujillo
697645,5,Alan Webber
697645,6,$UNDERVOTE
815244,1,Kate I. Noble
815244,2,Peter N. Ives
815244,3,Alan Webber
815244,4,$UNDERVOTE
815244,5,$UNDERVOTE
815244,6,$UNDERVOTE
275349,1,Alan Webber
275349,2,Kate I. Noble
275349,3,Peter N. Ives
275349,4,Ronald S. Trujillo
275349,5,Joseph M. Maestas
275349,6,$UNDERVOTE
292472,1,Ronald S. Trujillo
292472,2,Kate I. Noble
292472,3,Peter N. Ives
292472,4,Joseph M. Maestas
292472,5,Alan Webber
292472,6,$UNDERVOTE
266925,1,Alan Webber
266925,2,Joseph M. Maestas
266925,3,Ronald S. Trujillo
266925,4,Kate I. Noble
266925,5,Peter N. Ives
266925,6,$UNDERVOTE
887196,1,Joseph M. Maestas
887196,2,Peter N. Ives
887196,3,Kate I. Noble
887196,4,Alan Webber
887196,5,Ronald S. Trujillo
887196,6,$UNDERVOTE
123416,1,Kate I. Noble
123416,2,Alan Webber
123416,3,Joseph M. Maestas
123416,4,Peter N. Ives
123416,5,Ronald S. Trujillo
123416,6,$UNDERVOTE
173254,1,Kate I. Noble
173254,2,Joseph M. Maestas
173254,3,Alan Webber
173254,4,Peter N. Ives
173254,5,Ronald S. Trujillo
173254,6,$UNDERVOTE
971489,1,Ronald S. Trujillo
971489,2,Alan Webber
971489,3,Joseph M. Maestas
971489,4,Kate I. Noble
971489,5,Peter N. Ives
971489,6,$UNDERVOTE
231095,1,Alan Webber
231095,2,Peter N. Ives
231095,3,Kate I. Noble
231095,4,$UNDERVOTE
231095,5,$UNDERVOTE
231095,6,$UNDERVOTE
742960,1,Alan Webber
742960,2,Joseph M. Maestas
742960,3,$UNDERVOTE
742960,4,$UNDERVOTE
742960,5,$UNDERVOTE
742960,6,$UNDERVOTE
668753,1,Alan Webber
668753,2,Peter N. Ives
668753,3,Joseph M. Maestas
668753,4,$UNDERVOTE
668753,5,$UNDERVOTE
668753,6,$UNDERVOTE
989102,1,Joseph M. Maestas
989102,2,Ronald S. Trujillo
989102,3,Peter N. Ives
989102,4,Alan Webber
989102,5,Kate I. Noble
989102,6,$UNDERVOTE
213657,1,Kate I. Noble
213657,2,Alan Webber
213657,3,Joseph M. Maestas
213657,4,Ronald S. Trujillo
213657,5,Peter N. Ives
213657,6,$UNDERVOTE
496530,1,Alan Webber
496530,2,$UNDERVOTE
496530,3,$UNDERVOTE
496530,4,$UNDERVOTE
496530,5,$UNDERVOTE
496530,6,$UNDERVOTE
287864,1,Kate I. Noble
287864,2,Joseph M. Maestas
287864,3,Peter N. Ives
287864,4,Ronald S. Trujillo
287864,5,Alan Webber
287864,6,$UNDERVOTE
870791,1,Ronald S. Trujillo
870791,2,Joseph M. Maestas
870791,3,Peter N. Ives
870791,4,Alan Webber
870791,5,Kate I. Noble
870791,6,$UNDERVOTE
787613,1,Alan Webber
787613,2,Joseph M. Maestas
787613,3,Peter N. Ives
787613,4,Ronald S. Trujillo
787613,5,Kate I. Noble
787613,6,$UNDERVOTE
734728,1,Alan Webber
734728,2,Kate I. Noble
734728,3,$UNDERVOTE
734728,4,$UNDERVOTE
734728,5,$UNDERVOTE
734728,6,$UNDERVOTE
568174,1,Alan Webber
568174,2,Kate I. Noble
568174,3,Peter N. Ives
568174,4,Joseph M. Maestas
568174,5,Ronald S. Trujillo
568174,6,$UNDERVOTE
909283,1,Alan Webber
909283,2,$UNDERVOTE
909283,3,$UNDERVOTE
909283,4,$UNDERVOTE
909283,5,$UNDERVOTE
909283,6,$UNDERVOTE
394453,1,Ronald S. Trujillo
394453,2,Joseph M. Maestas
394453,3,Kate I. Noble
394453,4,Peter N. Ives
394453,5,Alan Webber
394453,6,$UNDERVOTE
448022,1,Alan Webber
448022,2,Joseph M. Maestas
448022,3,Peter N. Ives
448022,4,$UNDERVOTE
448022,5,$UNDERVOTE
448022,6,$UNDERVOTE
577504,1,Ronald S. Trujillo
577504,2,Alan Webber
577504,3,Kate I. Noble
577504,4,Joseph M. Maestas
577504,5,Peter N. Ives
577504,6,$UNDERVOTE
210528,1,Ronald S. Trujillo
210528,2,$UNDERVOTE
210528,3,$UNDERVOTE
210528,4,$UNDERVOTE
210528,5,$UNDERVOTE
210528,6,$UNDERVOTE
95974,1,Kate I. Noble
95974,2,Joseph M. Maestas
95974,3,Peter N. Ives
95974,4,$UNDERVOTE
95974,5,$UNDERVOTE
95974,6,$UNDERVOTE
129177,1,Kate I. Noble
129177,2,Alan Webber
129177,3,Peter N. Ives
129177,4,Ronald S. Trujillo
129177,5,Joseph M. Maestas
129177,6,$UNDERVOTE
405468,1,Alan Webber
405468,2,Kate I. Noble
405468,3,Ronald S. Trujillo
405468,4,$UNDERVOTE
405468,5,$UNDERVOTE
405468,6,$UNDERVOTE
78229,1,Joseph M. Maestas
78229,2,Kate I. Noble
78229,3,Peter N. Ives
78229,4,Alan Webber
78229,5,Ronald S. Trujillo
78229,6,$UNDERVOTE
196127,1,Alan Webber
196127,2,$UNDERVOTE
196127,3,$UNDERVOTE
196127,4,$UNDERVOTE
196127,5,$UNDERVOTE
196127,6,$UNDERVOTE
